year,season,date,watershed,block,plot,sppnum,taxa,cover,flw_cover,flw_number,notes
2021,Fall,8/13/2021,N1A,H,5,193,Euphorbia dentata,1,NA,NA,
2021,Fall,8/13/2021,N1A,H,5,462,Bothriochloa bladhii,1,NA,NA,
2021,Fall,8/13/2021,N1A,H,5,300,Euphorbia nutans,1,NA,NA,
2021,Fall,8/13/2021,N1A,H,5,143,Lespedeza violacea,3,NA,NA,
2021,Fall,8/13/2021,N1A,H,5,234,Rhus glabra,12,1,185,
2021,Fall,8/13/2021,N1A,H,5,127,Solidago altissima,30,NA,NA,
2021,Fall,8/13/2021,N1A,H,5,140,Vernonia baldwinii,3,NA,NA,
2021,Spring,5/23/2021,N1A,H,2,14,Dichanthelium oligosanthes,1,NA,NA,
2021,Spring,5/23/2021,N1A,H,2,34,Carex meadii,6,NA,NA,
2021,Spring,5/23/2021,N1A,H,2,107,Dalea multiflora,1,NA,NA,
2021,Spring,5/23/2021,N1A,H,2,109,Dalea purpurea,1,NA,NA,
2021,Spring,5/23/2021,N1A,H,2,125,Sisyrinchium campestre,1,NA,NA,
2021,Spring,5/23/2021,N1A,H,2,103,Oxalis violacea,3,NA,NA,
2021,Spring,5/23/2021,N1A,H,2,234,Rhus glabra,7,NA,NA,
2021,Spring,5/23/2021,N1A,H,2,132,Spermolepis inermis,1,NA,NA,
2021,Fall,8/13/2021,N1A,H,2,2,Andropogon gerardii,35,NA,NA,
2021,Fall,8/13/2021,N1A,H,2,4,Bouteloua curtipendula,5,1,4,
2021,Fall,8/13/2021,N1A,H,2,15,Panicum virgatum,12,3,4,
2021,Fall,8/13/2021,N1A,H,2,3,Schizachyrium scoparium,4,1,4,
2021,Fall,8/13/2021,N1A,H,2,18,Sorghastrum nutans,30,NA,NA,
2021,Fall,8/13/2021,N1A,H,2,211,Ambrosia artemisiifolia,1,1,1,
2021,Fall,8/13/2021,N1A,H,2,46,Ambrosia psilostachya,1,1,1,
2021,Fall,8/13/2021,N1A,H,2,107,Dalea multiflora,1,NA,NA,
2021,Fall,8/13/2021,N1A,H,2,109,Dalea purpurea,1,NA,NA,
2021,Fall,8/13/2021,N1A,H,2,300,Euphorbia nutans,1,1,6,
2021,Fall,8/13/2021,N1A,H,2,118,Ratibida columnifera,1,NA,NA,
2021,Fall,8/13/2021,N1A,H,2,234,Rhus glabra,40,2,100,100-1000
2021,Fall,8/13/2021,N1A,H,2,58,Symphyotrichum ericoides,2,NA,NA,
2021,Spring,5/23/2021,N1A,H,6,7,Bouteloua dactyloides,4,NA,NA,
2021,Spring,5/23/2021,N1A,H,6,5,Bouteloua gracilis,1,NA,NA,
2021,Spring,5/23/2021,N1A,H,6,6,Bouteloua hirsuta,1,NA,NA,
2021,Spring,5/23/2021,N1A,H,6,72,Croton monanthogynus,1,NA,NA,
2021,Spring,5/23/2021,N1A,H,6,107,Dalea multiflora,5,NA,NA,
2021,Spring,5/23/2021,N1A,H,6,123,Packera plattensis,1,NA,NA,
2021,Spring,5/23/2021,N1A,H,6,8,Chloris verticillata,1,NA,NA,
2021,Spring,5/23/2021,N1A,H,6,80,Euphorbia glyptosperma,1,NA,NA,
2021,Spring,5/23/2021,N1A,H,6,79,Euphorbia spathulata,1,NA,NA,
2021,Spring,5/23/2021,N1A,H,6,85,Hymenopappus scabiosaeus,1,NA,NA,
2021,Spring,5/23/2021,N1A,H,6,111,Physalis pumila,1,NA,NA,
2021,Spring,5/23/2021,N1A,H,6,114,Plantago rhodosperma,1,NA,NA,
2021,Spring,5/23/2021,N1A,H,6,118,Ratibida columnifera,2,NA,NA,
2021,Spring,5/23/2021,N1A,H,6,234,Rhus glabra,1,NA,NA,
2021,Spring,5/23/2021,N1A,H,6,132,Spermolepis inermis,1,NA,NA,
2021,Spring,5/23/2021,N1A,H,6,139,Verbena stricta,1,NA,NA,
2021,Fall,8/13/2021,N1A,H,6,2,Andropogon gerardii,40,1,2,
2021,Fall,8/13/2021,N1A,H,6,4,Bouteloua curtipendula,18,1,4,
2021,Fall,8/13/2021,N1A,H,6,7,Bouteloua dactyloides,8,NA,NA,
2021,Fall,8/13/2021,N1A,H,6,15,Panicum virgatum,1,1,1,
2021,Fall,8/13/2021,N1A,H,6,3,Schizachyrium scoparium,2,1,1,
2021,Fall,8/13/2021,N1A,H,6,21,Sporobolus compositus,2,NA,NA,
2021,Fall,8/13/2021,N1A,H,6,211,Ambrosia artemisiifolia,4,1,8,
2021,Fall,8/13/2021,N1A,H,6,46,Ambrosia psilostachya,14,1,52,
2021,Fall,8/13/2021,N1A,H,6,52,Artemisia ludoviciana,2,1,5,
2021,Fall,8/13/2021,N1A,H,6,61,Astragalus crassicarpus,1,NA,NA,
2021,Fall,8/13/2021,N1A,H,6,86,Brickellia eupatorioides,1,1,6,
2021,Fall,8/13/2021,N1A,H,6,107,Dalea multiflora,25,3,50,
2021,Fall,8/13/2021,N1A,H,6,85,Hymenopappus scabiosaeus,2,NA,NA,
2021,Fall,8/13/2021,N1A,H,6,80,Euphorbia glyptosperma,1,NA,NA,
2021,Fall,8/13/2021,N1A,H,6,300,Euphorbia nutans,2,1,6,
2021,Fall,8/13/2021,N1A,H,6,143,Lespedeza violacea,1,1,20,
2021,Fall,8/13/2021,N1A,H,6,114,Plantago rhodosperma,1,1,1,
2021,Fall,8/13/2021,N1A,H,6,118,Ratibida columnifera,6,1,10,
2021,Fall,8/13/2021,N1A,H,6,234,Rhus glabra,4,1,100,100-1000
2021,Fall,8/13/2021,N1A,H,6,130,Solidago rigida,1,NA,NA,
2021,Fall,8/13/2021,N1A,H,6,58,Symphyotrichum ericoides,5,NA,NA,
2021,Fall,8/13/2021,N1A,H,6,59,Symphyotrichum oblongifolium,2,NA,NA,
2021,Fall,8/13/2021,N1A,H,6,139,Verbena stricta,1,NA,NA,
2021,Spring,5/23/2021,N1A,I,3,14,Dichanthelium oligosanthes,4,NA,NA,
2021,Spring,5/23/2021,N1A,I,3,33,Carex inops,1,NA,NA,
2021,Spring,5/23/2021,N1A,I,3,211,Ambrosia artemisiifolia,1,NA,NA,
2021,Spring,5/23/2021,N1A,I,3,40,Amorpha canescens,5,NA,NA,
2021,Spring,5/23/2021,N1A,I,3,55,Asclepias verticillata,1,NA,NA,
2021,Spring,5/23/2021,N1A,I,3,106,Dalea candida,1,NA,NA,
2021,Spring,5/23/2021,N1A,I,3,109,Dalea purpurea,2,NA,NA,
2021,Spring,5/23/2021,N1A,I,3,125,Sisyrinchium campestre,1,NA,NA,
2021,Spring,5/23/2021,N1A,I,3,116,Pediomelum esculentum,1,NA,NA,
2021,Spring,5/23/2021,N1A,I,3,27,Vulpia octoflora,1,NA,NA,
2021,Spring,5/23/2021,N1A,I,3,8,Chloris verticillata,1,NA,NA,
2021,Spring,5/23/2021,N1A,I,3,82,Hedeoma hispida,1,NA,NA,
2021,Spring,5/23/2021,N1A,I,3,151,Kummerowia stipulacea,1,NA,NA,
2021,Spring,5/23/2021,N1A,I,3,89,Lepidium densiflorum,1,NA,NA,
2021,Spring,5/23/2021,N1A,I,3,122,Mimosa quadrivalvis,6,NA,NA,
2021,Spring,5/23/2021,N1A,I,3,102,Oxalis stricta,1,NA,NA,
2021,Spring,5/23/2021,N1A,I,3,114,Plantago rhodosperma,1,NA,NA,
2021,Spring,5/23/2021,N1A,I,3,120,Ruellia humilis,2,NA,NA,
2021,Spring,5/23/2021,N1A,I,3,132,Spermolepis inermis,1,NA,NA,
2021,Fall,8/13/2021,N1A,I,3,2,Andropogon gerardii,10,NA,NA,
2021,Fall,8/13/2021,N1A,I,3,4,Bouteloua curtipendula,30,NA,NA,
2021,Fall,8/13/2021,N1A,I,3,6,Bouteloua hirsuta,1,NA,NA,
2021,Fall,8/13/2021,N1A,I,3,3,Schizachyrium scoparium,5,NA,NA,
2021,Fall,8/13/2021,N1A,I,3,18,Sorghastrum nutans,3,NA,NA,
2021,Fall,8/13/2021,N1A,I,3,21,Sporobolus compositus,4,NA,NA,
2021,Fall,8/13/2021,N1A,I,3,165,Cyperus spp.,1,NA,NA,
2021,Fall,8/13/2021,N1A,I,3,46,Ambrosia psilostachya,70,2,100,100-1000
2021,Fall,8/13/2021,N1A,I,3,40,Amorpha canescens,18,1,3,
2021,Fall,8/13/2021,N1A,I,3,72,Croton monanthogynus,2,1,3,
2021,Fall,8/13/2021,N1A,I,3,77,Erigeron strigosus,1,NA,NA,
2021,Fall,8/13/2021,N1A,I,3,462,Bothriochloa bladhii,1,NA,NA,MA pic
2021,Fall,8/13/2021,N1A,I,3,158,Ulmus americana,1,NA,NA,
2021,Fall,8/13/2021,N1A,I,3,300,Euphorbia nutans,1,NA,NA,
2021,Fall,8/13/2021,N1A,I,3,90,Lespedeza capitata,5,NA,NA,
2021,Fall,8/13/2021,N1A,I,3,92,Linum sulcatum,1,NA,NA,
2021,Fall,8/13/2021,N1A,I,3,128,Solidago missouriensis,1,NA,NA,
2021,Fall,8/13/2021,N1A,I,3,130,Solidago rigida,1,NA,NA,
2021,Fall,8/13/2021,N1A,I,3,58,Symphyotrichum ericoides,3,NA,NA,
2021,Spring,5/23/2021,N1A,I,2,33,Carex inops,1,NA,NA,
2021,Spring,5/23/2021,N1A,I,2,106,Dalea candida,1,NA,NA,
2021,Spring,5/23/2021,N1A,I,2,109,Dalea purpurea,1,NA,NA,
2021,Spring,5/23/2021,N1A,I,2,77,Erigeron strigosus,1,NA,NA,
2021,Spring,5/23/2021,N1A,I,2,125,Sisyrinchium campestre,1,NA,NA,
2021,Spring,5/23/2021,N1A,I,2,76,Echinacea angustifolia,2,NA,NA,
2021,Fall,8/13/2021,N1A,I,2,2,Andropogon gerardii,5,NA,NA,
2021,Fall,8/13/2021,N1A,I,2,4,Bouteloua curtipendula,25,1,6,
2021,Fall,8/13/2021,N1A,I,2,15,Panicum virgatum,8,1,3,
2021,Fall,8/13/2021,N1A,I,2,3,Schizachyrium scoparium,15,1,2,
2021,Fall,8/13/2021,N1A,I,2,18,Sorghastrum nutans,8,1,1,
2021,Fall,8/13/2021,N1A,I,2,21,Sporobolus compositus,25,NA,NA,
2021,Fall,8/13/2021,N1A,I,2,46,Ambrosia psilostachya,4,1,6,
2021,Fall,8/13/2021,N1A,I,2,52,Artemisia ludoviciana,5,NA,NA,
2021,Fall,8/13/2021,N1A,I,2,106,Dalea candida,2,1,2,
2021,Fall,8/13/2021,N1A,I,2,109,Dalea purpurea,4,1,5,
2021,Fall,8/13/2021,N1A,I,2,76,Echinacea angustifolia,3,NA,NA,
2021,Fall,8/13/2021,N1A,I,2,216,Euphorbia serpens,1,NA,NA,
2021,Fall,8/13/2021,N1A,I,2,104,Penstemon cobaea,2,NA,NA,
2021,Fall,8/13/2021,N1A,I,2,90,Lespedeza capitata,1,NA,NA,
2021,Fall,8/13/2021,N1A,I,2,128,Solidago missouriensis,4,NA,NA,
2021,Fall,8/13/2021,N1A,I,2,58,Symphyotrichum ericoides,1,NA,NA,
2021,Fall,8/13/2021,N1A,I,2,59,Symphyotrichum oblongifolium,2,NA,NA,
2021,Fall,8/13/2021,N1A,I,2,139,Verbena stricta,1,NA,NA,
2021,Spring,5/23/2021,N1A,I,1,211,Ambrosia artemisiifolia,1,NA,NA,
2021,Spring,5/23/2021,N1A,I,1,109,Dalea purpurea,1,NA,NA,
2021,Spring,5/23/2021,N1A,I,1,76,Echinacea angustifolia,2,NA,NA,
2021,Spring,5/23/2021,N1A,I,1,103,Oxalis violacea,5,NA,NA,
2021,Fall,8/13/2021,N1A,I,1,2,Andropogon gerardii,70,1,1,
2021,Fall,8/13/2021,N1A,I,1,4,Bouteloua curtipendula,15,1,3,
2021,Fall,8/13/2021,N1A,I,1,3,Schizachyrium scoparium,5,NA,NA,
2021,Fall,8/13/2021,N1A,I,1,18,Sorghastrum nutans,5,NA,NA,
2021,Fall,8/13/2021,N1A,I,1,46,Ambrosia psilostachya,4,NA,NA,
2021,Fall,8/13/2021,N1A,I,1,86,Brickellia eupatorioides,2,1,1,
2021,Fall,8/13/2021,N1A,I,1,109,Dalea purpurea,1,1,1,
2021,Fall,8/13/2021,N1A,I,1,300,Euphorbia nutans,1,NA,NA,
2021,Fall,8/13/2021,N1A,I,1,128,Solidago missouriensis,25,NA,NA,
2021,Fall,8/13/2021,N1A,I,1,58,Symphyotrichum ericoides,1,NA,NA,
2021,Spring,5/23/2021,N1A,I,6,5,Bouteloua gracilis,1,NA,NA,
2021,Spring,5/23/2021,N1A,I,6,6,Bouteloua hirsuta,1,NA,NA,
2021,Spring,5/23/2021,N1A,I,6,14,Dichanthelium oligosanthes,5,NA,NA,
2021,Spring,5/23/2021,N1A,I,6,28,Hordeum pusillum,1,NA,NA,
2021,Spring,5/23/2021,N1A,I,6,31,Carex brevior,4,NA,NA,
2021,Spring,5/23/2021,N1A,I,6,34,Carex meadii,2,NA,NA,
2021,Spring,5/23/2021,N1A,I,6,165,Cyperus spp.,1,NA,NA,
2021,Spring,5/23/2021,N1A,I,6,211,Ambrosia artemisiifolia,6,NA,NA,
2021,Spring,5/23/2021,N1A,I,6,27,Vulpia octoflora,1,NA,NA,
2021,Spring,5/23/2021,N1A,I,6,147,Viola pedatifida,1,NA,NA,KK pic
2021,Spring,5/23/2021,N1A,I,6,99,Oenothera speciosa,1,NA,NA,
2021,Spring,5/23/2021,N1A,I,6,125,Sisyrinchium campestre,1,NA,NA,
2021,Spring,5/23/2021,N1A,I,6,30,Schedonnardus paniculatus,1,NA,NA,
2021,Spring,5/23/2021,N1A,I,6,141,Viola bicolor,1,NA,NA,
2021,Spring,5/23/2021,N1A,I,6,25,Bromus arvensis,1,NA,NA,
2021,Spring,5/23/2021,N1A,I,6,82,Hedeoma hispida,1,NA,NA,
2021,Spring,5/23/2021,N1A,I,6,151,Kummerowia stipulacea,1,NA,NA,
2021,Spring,5/23/2021,N1A,I,6,89,Lepidium densiflorum,1,NA,NA,
2021,Spring,5/23/2021,N1A,I,6,92,Linum sulcatum,1,NA,NA,
2021,Spring,5/23/2021,N1A,I,6,102,Oxalis stricta,1,NA,NA,
2021,Spring,5/23/2021,N1A,I,6,114,Plantago rhodosperma,1,NA,NA,
2021,Spring,5/23/2021,N1A,I,6,120,Ruellia humilis,1,NA,NA,
2021,Spring,5/23/2021,N1A,I,6,132,Spermolepis inermis,1,NA,NA,
2021,Spring,5/23/2021,N1A,I,6,137,Triodanis perfoliata,1,NA,NA,
2021,Spring,5/23/2021,N1A,I,6,139,Verbena stricta,1,NA,NA,
2021,Fall,8/13/2021,N1A,I,6,2,Andropogon gerardii,3,NA,NA,
2021,Fall,8/13/2021,N1A,I,6,4,Bouteloua curtipendula,5,1,6,
2021,Fall,8/13/2021,N1A,I,6,5,Bouteloua gracilis,2,NA,NA,
2021,Fall,8/13/2021,N1A,I,6,14,Dichanthelium oligosanthes,8,NA,NA,
2021,Fall,8/13/2021,N1A,I,6,3,Schizachyrium scoparium,60,1,3,
2021,Fall,8/13/2021,N1A,I,6,18,Sorghastrum nutans,4,1,1,
2021,Fall,8/13/2021,N1A,I,6,21,Sporobolus compositus,7,NA,NA,
2021,Fall,8/13/2021,N1A,I,6,211,Ambrosia artemisiifolia,30,5,1003,
2021,Fall,8/13/2021,N1A,I,6,46,Ambrosia psilostachya,50,50,100,100-1000
2021,Fall,8/13/2021,N1A,I,6,30,Schedonnardus paniculatus,1,NA,NA,
2021,Fall,8/13/2021,N1A,I,6,25,Bromus arvensis,1,NA,NA,
2021,Fall,8/13/2021,N1A,I,6,190,Setaria pumila,1,NA,NA,
2021,Fall,8/13/2021,N1A,I,6,462,Bothriochloa bladhii,1,NA,NA,
2021,Fall,8/13/2021,N1A,I,6,8,Chloris verticillata,3,NA,NA,
2021,Fall,8/13/2021,N1A,I,6,158,Ulmus americana,1,NA,NA,
2021,Fall,8/13/2021,N1A,I,6,523,Euphorbia maculata,1,NA,NA,
2021,Fall,8/13/2021,N1A,I,6,30,Schedonnardus paniculatus,1,NA,NA,
2021,Fall,8/13/2021,N1A,I,6,151,Kummerowia stipulacea,4,NA,NA,
2021,Fall,8/13/2021,N1A,I,6,90,Lespedeza capitata,8,1,7,
2021,Fall,8/13/2021,N1A,I,6,92,Linum sulcatum,1,1,5,
2021,Fall,8/13/2021,N1A,I,6,127,Solidago altissima,2,1,1,
2021,Fall,8/13/2021,N1A,I,6,128,Solidago missouriensis,4,1,2,
2021,Fall,8/13/2021,N1A,I,6,58,Symphyotrichum ericoides,4,NA,NA,
2021,Fall,8/13/2021,N1A,I,6,462,Bothriochloa bladhii,2,NA,NA,
2021,Spring,5/23/2021,N1A,I,5,14,Dichanthelium oligosanthes,2,NA,NA,
2021,Spring,5/23/2021,N1A,I,5,33,Carex inops,1,NA,NA,
2021,Spring,5/23/2021,N1A,I,5,34,Carex meadii,1,NA,NA,
2021,Spring,5/23/2021,N1A,I,5,211,Ambrosia artemisiifolia,1,NA,NA,
2021,Spring,5/23/2021,N1A,I,5,40,Amorpha canescens,1,NA,NA,
2021,Spring,5/23/2021,N1A,I,5,106,Dalea candida,1,NA,NA,
2021,Spring,5/23/2021,N1A,I,5,125,Sisyrinchium campestre,1,NA,NA,
2021,Spring,5/23/2021,N1A,I,5,152,Asclepias viridiflora,1,NA,NA,
2021,Spring,5/23/2021,N1A,I,5,44,Achillea millefolium,2,NA,NA,
2021,Spring,5/23/2021,N1A,I,5,102,Oxalis stricta,16,NA,NA,
2021,Spring,5/23/2021,N1A,I,5,112,Physalis virginiana,1,NA,NA,
2021,Spring,5/23/2021,N1A,I,5,120,Ruellia humilis,1,NA,NA,
2021,Fall,8/13/2021,N1A,I,5,2,Andropogon gerardii,18,NA,NA,
2021,Fall,8/13/2021,N1A,I,5,4,Bouteloua curtipendula,6,NA,NA,
2021,Fall,8/13/2021,N1A,I,5,11,Eragrostis spectabilis,2,NA,NA,
2021,Fall,8/13/2021,N1A,I,5,15,Panicum virgatum,5,1,3,
2021,Fall,8/13/2021,N1A,I,5,3,Schizachyrium scoparium,80,1,8,
2021,Fall,8/13/2021,N1A,I,5,18,Sorghastrum nutans,4,NA,NA,
2021,Fall,8/13/2021,N1A,I,5,46,Ambrosia psilostachya,1,NA,NA,
2021,Fall,8/13/2021,N1A,I,5,40,Amorpha canescens,3,NA,NA,
2021,Fall,8/13/2021,N1A,I,5,106,Dalea candida,2,1,3,
2021,Fall,8/13/2021,N1A,I,5,152,Asclepias viridiflora,1,NA,NA,
2021,Fall,8/13/2021,N1A,I,5,90,Lespedeza capitata,3,1,10,
2021,Fall,8/13/2021,N1A,I,5,120,Ruellia humilis,1,NA,NA,
2021,Fall,8/13/2021,N1A,I,5,128,Solidago missouriensis,4,NA,NA,
2021,Fall,8/13/2021,N1A,I,5,130,Solidago rigida,1,NA,NA,
2021,Fall,8/13/2021,N1A,I,5,58,Symphyotrichum ericoides,5,NA,NA,
2021,Fall,8/13/2021,N1A,I,5,216,Euphorbia serpens,1,NA,NA,
2021,Spring,5/23/2021,N1A,I,4,14,Dichanthelium oligosanthes,1,NA,NA,
2021,Spring,5/23/2021,N1A,I,4,33,Carex inops,1,NA,NA,
2021,Spring,5/23/2021,N1A,I,4,34,Carex meadii,2,NA,NA,
2021,Spring,5/23/2021,N1A,I,4,211,Ambrosia artemisiifolia,1,NA,NA,
2021,Spring,5/23/2021,N1A,I,4,55,Asclepias verticillata,1,NA,NA,
2021,Spring,5/23/2021,N1A,I,4,253,Mirabilis linearis,1,NA,NA,
2021,Spring,5/23/2021,N1A,I,4,99,Oenothera speciosa,1,NA,NA,
2021,Spring,5/23/2021,N1A,I,4,102,Oxalis stricta,16,NA,NA,
2021,Spring,5/23/2021,N1A,I,4,111,Physalis pumila,15,NA,NA,
2021,Spring,5/23/2021,N1A,I,4,139,Verbena stricta,2,NA,NA,
2021,Fall,8/13/2021,N1A,I,4,2,Andropogon gerardii,30,NA,NA,
2021,Fall,8/13/2021,N1A,I,4,4,Bouteloua curtipendula,5,1,2,
2021,Fall,8/13/2021,N1A,I,4,14,Dichanthelium oligosanthes,2,NA,NA,
2021,Fall,8/13/2021,N1A,I,4,11,Eragrostis spectabilis,4,2,4,
2021,Fall,8/13/2021,N1A,I,4,15,Panicum virgatum,2,1,1,
2021,Fall,8/13/2021,N1A,I,4,3,Schizachyrium scoparium,25,1,10,
2021,Fall,8/13/2021,N1A,I,4,18,Sorghastrum nutans,20,1,2,
2021,Fall,8/13/2021,N1A,I,4,21,Sporobolus compositus,12,NA,NA,
2021,Fall,8/13/2021,N1A,I,4,46,Ambrosia psilostachya,1,NA,NA,
2021,Fall,8/13/2021,N1A,I,4,52,Artemisia ludoviciana,2,NA,NA,
2021,Fall,8/13/2021,N1A,I,4,86,Brickellia eupatorioides,1,1,1,
2021,Fall,8/13/2021,N1A,I,4,152,Asclepias viridiflora,1,NA,NA,
2021,Fall,8/13/2021,N1A,I,4,300,Euphorbia nutans,1,NA,NA,
2021,Fall,8/13/2021,N1A,I,4,90,Lespedeza capitata,7,NA,NA,
2021,Fall,8/13/2021,N1A,I,4,111,Physalis pumila,40,NA,NA,
2021,Fall,8/13/2021,N1A,I,4,112,Physalis virginiana,1,NA,NA,
2021,Fall,8/13/2021,N1A,I,4,58,Symphyotrichum ericoides,12,NA,NA,
2021,Fall,8/13/2021,N1A,I,4,139,Verbena stricta,2,1,2,
2021,Fall,8/13/2021,N1A,I,4,140,Vernonia baldwinii,1,NA,NA,
2021,Spring,5/23/2021,N4B,J,3,14,Dichanthelium oligosanthes,2,1,1,
2021,Spring,5/23/2021,N4B,J,3,31,Carex brevior,1,NA,NA,
2021,Spring,5/23/2021,N4B,J,3,33,Carex inops,4,NA,NA,
2021,Spring,5/23/2021,N4B,J,3,34,Carex meadii,1,NA,NA,
2021,Spring,5/23/2021,N4B,J,3,211,Ambrosia artemisiifolia,1,NA,NA,
2021,Spring,5/23/2021,N4B,J,3,69,Callirhoe involucrata,1,NA,NA,
2021,Spring,5/23/2021,N4B,J,3,70,Cirsium undulatum,4,NA,NA,
2021,Spring,5/23/2021,N4B,J,3,30,Schedonnardus paniculatus,1,NA,NA,
2021,Spring,5/23/2021,N4B,J,3,82,Hedeoma hispida,1,1,3,
2021,Spring,5/23/2021,N4B,J,3,132,Spermolepis inermis,1,NA,NA,
2021,Spring,5/23/2021,N4B,J,3,49,Antennaria neglecta,1,NA,NA,
2021,Spring,5/23/2021,N4B,J,3,163,Medicago lupulina,1,NA,NA,
2021,Spring,5/23/2021,N4B,J,3,43,Symphoricarpos orbiculatus,1,NA,NA,
2021,Spring,5/23/2021,N4B,J,3,168,Digitaria cognata,1,NA,NA,
2021,Spring,5/23/2021,N4B,J,3,27,Vulpia octoflora,1,1,1,
2021,Spring,5/23/2021,N4B,J,3,89,Lepidium densiflorum,1,1,1,
2021,Spring,5/23/2021,N4B,J,3,92,Linum sulcatum,1,NA,NA,
2021,Spring,5/23/2021,N4B,J,3,102,Oxalis stricta,1,1,1,
2021,Spring,5/23/2021,N4B,J,3,103,Oxalis violacea,2,NA,NA,
2021,Spring,5/23/2021,N4B,J,3,114,Plantago rhodosperma,1,NA,NA,
2021,Spring,5/23/2021,N4B,J,3,118,Ratibida columnifera,1,NA,NA,
2021,Spring,5/23/2021,N4B,J,3,120,Ruellia humilis,1,NA,NA,
2021,Spring,5/23/2021,N4B,J,3,139,Verbena stricta,2,NA,NA,
2021,Fall,8/13/2021,N4B,J,3,2,Andropogon gerardii,70,NA,NA,
2021,Fall,8/13/2021,N4B,J,3,4,Bouteloua curtipendula,5,1,3,
2021,Fall,8/13/2021,N4B,J,3,11,Eragrostis spectabilis,2,NA,NA,
2021,Fall,8/13/2021,N4B,J,3,3,Schizachyrium scoparium,15,NA,NA,
2021,Fall,8/13/2021,N4B,J,3,18,Sorghastrum nutans,10,NA,NA,
2021,Fall,8/13/2021,N4B,J,3,211,Ambrosia artemisiifolia,1,1,1,
2021,Fall,8/13/2021,N4B,J,3,46,Ambrosia psilostachya,11,1,33,
2021,Fall,8/13/2021,N4B,J,3,52,Artemisia ludoviciana,4,1,3,
2021,Fall,8/13/2021,N4B,J,3,69,Callirhoe involucrata,1,NA,NA,
2021,Fall,8/13/2021,N4B,J,3,106,Dalea candida,1,NA,NA,
2021,Fall,8/13/2021,N4B,J,3,168,Digitaria cognata,6,NA,NA,
2021,Fall,8/13/2021,N4B,J,3,464,Phleum pratense,3,NA,NA,
2021,Fall,8/13/2021,N4B,J,3,122,Mimosa quadrivalvis,1,NA,NA,
2021,Fall,8/13/2021,N4B,J,3,103,Oxalis violacea,1,NA,NA,
2021,Fall,8/13/2021,N4B,J,3,118,Ratibida columnifera,1,1,3,
2021,Fall,8/13/2021,N4B,J,3,120,Ruellia humilis,1,NA,NA,
2021,Fall,8/13/2021,N4B,J,3,130,Solidago rigida,1,NA,NA,
2021,Fall,8/13/2021,N4B,J,3,58,Symphyotrichum ericoides,3,NA,NA,
2021,Fall,8/13/2021,N4B,J,3,139,Verbena stricta,2,1,10,
2021,Fall,8/13/2021,N4B,J,3,140,Vernonia baldwinii,1,NA,NA,
2021,Spring,5/23/2021,N4B,J,2,33,Carex inops,1,NA,NA,
2021,Spring,5/23/2021,N4B,J,2,34,Carex meadii,4,NA,NA,
2021,Spring,5/23/2021,N4B,J,2,109,Dalea purpurea,1,NA,NA,
2021,Spring,5/23/2021,N4B,J,2,43,Symphoricarpos orbiculatus,1,NA,NA,
2021,Spring,5/23/2021,N4B,J,2,9003,unk_forb,1,NA,NA,unknown forb
2021,Spring,5/23/2021,N4B,J,2,143,Lespedeza violacea,1,NA,NA,
2021,Spring,5/23/2021,N4B,J,2,103,Oxalis violacea,4,NA,NA,
2021,Spring,5/23/2021,N4B,J,2,158,Ulmus americana,1,NA,NA,
2021,Fall,8/7/2021,N4B,J,2,2,Andropogon gerardii,68,NA,NA,
2021,Fall,8/7/2021,N4B,J,2,4,Bouteloua curtipendula,2,NA,NA,
2021,Fall,8/7/2021,N4B,J,2,14,Dichanthelium oligosanthes,1,NA,NA,
2021,Fall,8/7/2021,N4B,J,2,3,Schizachyrium scoparium,5,NA,NA,
2021,Fall,8/7/2021,N4B,J,2,18,Sorghastrum nutans,14,NA,NA,
2021,Fall,8/7/2021,N4B,J,2,21,Sporobolus compositus,1,NA,NA,
2021,Fall,8/7/2021,N4B,J,2,33,Carex inops,1,NA,NA,
2021,Fall,8/7/2021,N4B,J,2,46,Ambrosia psilostachya,1,NA,NA,
2021,Fall,8/7/2021,N4B,J,2,86,Brickellia eupatorioides,5,7,1,
2021,Fall,8/7/2021,N4B,J,2,109,Dalea purpurea,1,1,2,
2021,Fall,8/7/2021,N4B,J,2,43,Symphoricarpos orbiculatus,2,NA,NA,
2021,Fall,8/7/2021,N4B,J,2,143,Lespedeza violacea,1,NA,NA,
2021,Fall,8/7/2021,N4B,J,2,58,Symphyotrichum ericoides,3,NA,NA,
2021,Fall,8/7/2021,N4B,J,2,158,Ulmus americana,1,NA,NA,
2021,Spring,5/23/2021,N4B,J,1,14,Dichanthelium oligosanthes,3,NA,NA,
2021,Spring,5/23/2021,N4B,J,1,34,Carex meadii,10,1,3,
2021,Spring,5/23/2021,N4B,J,1,143,Lespedeza violacea,26,NA,NA,
2021,Spring,5/23/2021,N4B,J,1,103,Oxalis violacea,1,NA,NA,
2021,Spring,5/23/2021,N4B,J,1,134,Tragia betonicifolia,4,1,5,
2021,Fall,8/7/2021,N4B,J,1,2,Andropogon gerardii,30,NA,NA,
2021,Fall,8/7/2021,N4B,J,1,4,Bouteloua curtipendula,15,1,1,
2021,Fall,8/7/2021,N4B,J,1,18,Sorghastrum nutans,10,NA,NA,
2021,Fall,8/7/2021,N4B,J,1,34,Carex meadii,15,NA,NA,
2021,Fall,8/7/2021,N4B,J,1,52,Artemisia ludoviciana,15,1,6,
