DataCode,RecType,RecDate,watershed,ppt,Comments
APT01,1,2002-10-24,HQ,16,
APT01,1,2002-10-25,HQ,0.2,
APT01,1,2002-10-27,HQ,8.1,
APT01,1,2002-10-29,HQ,7.4,
APT01,1,2002-10-30,HQ,0.7,
APT01,1,2002-11-04,HQ,2.5,
APT01,1,2002-11-14,HQ,5.2,
APT01,1,2002-12-12,HQ,2.2,
APT01,1,2003-01-15,HQ,3.8,
APT01,1,2003-01-16,HQ,1.2,
APT01,1,2003-01-22,HQ,1.2,
APT01,1,2003-01-31,HQ,3.5,
APT01,1,2003-02-03,HQ,2.5,
APT01,1,2003-02-05,HQ,1.8,
APT01,1,2003-02-06,HQ,0.8,
APT01,1,2003-02-09,HQ,0.4,
APT01,1,2003-02-13,HQ,7.3,
APT01,1,2003-02-14,HQ,10.2,
APT01,1,2003-02-15,HQ,4.6,
APT01,1,2003-02-23,HQ,0.4,
APT01,1,2003-02-27,HQ,1.3,
APT01,1,2003-02-28,HQ,1,
APT01,1,2003-03-04,HQ,1.4,
APT01,1,2003-03-05,HQ,1.9,
APT01,1,2003-03-17,HQ,4.2,
APT01,1,2003-03-18,HQ,4,
APT01,1,2003-03-19,HQ,32.3,
APT01,1,2003-03-20,HQ,1.2,
APT01,1,2003-04-06,HQ,14.5,
APT01,1,2003-04-15,HQ,1,
APT01,1,2003-04-16,HQ,2.6,
APT01,1,2003-04-18,HQ,7.2,
APT01,1,2003-04-19,HQ,28.1,
APT01,1,2003-04-20,HQ,2,
APT01,1,2003-04-23,HQ,25.4,
APT01,1,2003-04-24,HQ,6.7,
APT01,1,2003-05-04,HQ,2.4,
APT01,1,2003-05-06,HQ,14.4,
APT01,1,2003-05-08,HQ,11.4,
APT01,1,2003-05-13,HQ,3,
APT01,1,2003-05-15,HQ,0.8,
APT01,1,2003-05-16,HQ,2.4,
APT01,1,2003-05-19,HQ,29,
APT01,1,2003-05-21,HQ,0.5,
APT01,1,2003-05-23,HQ,0.3,
APT01,1,2003-05-24,HQ,12.7,
APT01,1,2003-06-02,HQ,58.3,
APT01,1,2003-06-05,HQ,4.6,
APT01,1,2003-06-12,HQ,16.2,
APT01,1,2003-06-22,HQ,10,
APT01,1,2003-06-23,HQ,18.6,
APT01,1,2003-06-25,HQ,11.5,
APT01,1,2003-06-27,HQ,1,
APT01,1,2003-06-28,HQ,1.2,
APT01,1,2003-06-29,HQ,52.8,
APT01,1,2003-07-08,HQ,4,
APT01,1,2003-07-09,HQ,1.4,
APT01,1,2003-07-19,HQ,1,
APT01,1,2003-07-20,HQ,0.5,
APT01,1,2003-07-21,HQ,11.8,
APT01,1,2003-07-22,HQ,0,
APT01,1,2003-08-03,HQ,2.3,
APT01,1,2003-08-04,HQ,2,
APT01,1,2003-08-11,HQ,3,
APT01,1,2003-08-28,HQ,56.5,
APT01,1,2003-08-29,HQ,17.5,
APT01,1,2003-08-30,HQ,38.8,
APT01,1,2003-08-31,HQ,30.2,
APT01,1,2003-09-09,HQ,26.9,
APT01,1,2003-09-11,HQ,24.2,
APT01,1,2003-09-13,HQ,0.2,
APT01,1,2003-09-18,HQ,1.3,
APT01,1,2003-09-21,HQ,3,
APT01,1,2003-09-30,HQ,8.5,
APT01,1,2003-10-08,HQ,14.8,
APT01,1,2003-10-11,HQ,6,
APT01,1,2003-10-13,HQ,5.7,
APT01,1,2003-10-16,HQ,2.8,
APT01,1,2003-10-28,HQ,0.7,
APT01,1,2003-11-01,HQ,0.7,
APT01,1,2003-11-02,HQ,3,
APT01,1,2003-11-03,HQ,1,
APT01,1,2003-11-04,HQ,5,
APT01,1,2003-11-10,HQ,0.3,
APT01,1,2003-11-17,HQ,3.8,
APT01,1,2003-11-22,HQ,5,
APT01,1,2003-12-02,HQ,7.8,
APT01,1,2003-12-03,HQ,0.2,
APT01,1,2003-12-04,HQ,0.3,
APT01,1,2003-12-09,HQ,5.6,
APT01,1,2003-12-13,HQ,3.2,
APT01,1,2004-01-04,HQ,0.2,
APT01,1,2004-01-16,HQ,2.4,
APT01,1,2004-01-17,HQ,0.8,
APT01,1,2004-01-24,HQ,6.6,
APT01,1,2004-01-25,HQ,9,8.0mm due
APT01,1,2004-02-01,HQ,9.7,to ice thaw
APT01,1,2004-02-02,HQ,5,from inside
APT01,1,2004-02-04,HQ,1.6,RG funnel
APT01,1,2004-02-05,HQ,4.1,
APT01,1,2004-02-16,HQ,0.8,
APT01,1,2004-02-19,HQ,3.2,
APT01,1,2004-02-29,HQ,16.8,
APT01,1,2004-03-03,HQ,7.4,
APT01,1,2004-03-04,HQ,56.4,
APT01,1,2004-03-05,HQ,6.5,
APT01,1,2004-03-06,HQ,1,
APT01,1,2004-03-13,HQ,4.5,
APT01,1,2004-03-15,HQ,6.9,
APT01,1,2004-03-27,HQ,30.4,
APT01,1,2004-03-29,HQ,5.1,
APT01,1,2004-04-07,HQ,1.2,
APT01,1,2004-04-18,HQ,2.8,
APT01,1,2004-04-20,HQ,3.9,
APT01,1,2004-04-22,HQ,16.3,
APT01,1,2004-04-23,HQ,1.5,
APT01,1,2004-04-24,HQ,8.2,
APT01,1,2004-04-30,HQ,47.6,
APT01,1,2004-05-01,HQ,0.3,
APT01,1,2004-05-10,HQ,23.9,
APT01,1,2004-05-12,HQ,0.5,
APT01,1,2004-05-13,HQ,16.5,
APT01,1,2004-05-17,HQ,0,
APT01,1,2004-05-18,HQ,11.1,
APT01,1,2004-05-23,HQ,0.3,
APT01,1,2004-05-30,HQ,15,
APT01,1,2004-06-05,HQ,20.4,
APT01,1,2004-06-06,HQ,0.1,
APT01,1,2004-06-08,HQ,0,
APT01,1,2004-06-09,HQ,0.4,
APT01,1,2004-06-10,HQ,1.2,
APT01,1,2004-06-11,HQ,0,
APT01,1,2004-06-12,HQ,13.8,
APT01,1,2004-06-13,HQ,0,
APT01,1,2004-06-14,HQ,12.4,
APT01,1,2004-06-15,HQ,50.4,
APT01,1,2004-06-16,HQ,0.7,
APT01,1,2004-06-17,HQ,17.2,
APT01,1,2004-06-18,HQ,21.3,
APT01,1,2004-06-21,HQ,3.8,
APT01,1,2004-06-24,HQ,7,
APT01,1,2004-06-25,HQ,0,
APT01,1,2004-06-27,HQ,65.2,
APT01,1,2004-07-01,HQ,25.1,
APT01,1,2004-07-02,HQ,53.8,
APT01,1,2004-07-03,HQ,1,
APT01,1,2004-07-04,HQ,0.1,
APT01,1,2004-07-05,HQ,10,
APT01,1,2004-07-06,HQ,14.6,
APT01,1,2004-07-09,HQ,16.7,
APT01,1,2004-07-21,HQ,3.3,
APT01,1,2004-07-22,HQ,0.5,
APT01,1,2004-07-23,HQ,9.8,
APT01,1,2004-07-24,HQ,30.2,
APT01,1,2004-08-08,HQ,34.7,
APT01,1,2004-08-10,HQ,4.8,
APT01,1,2004-08-12,HQ,3.6,
APT01,1,2004-08-18,HQ,15,
APT01,1,2004-08-19,HQ,6,
APT01,1,2004-08-23,HQ,105,
APT01,1,2004-08-24,HQ,9.2,
APT01,1,2004-08-25,HQ,1,
APT01,1,2004-08-29,HQ,0.1,
APT01,1,2004-09-05,HQ,16.3,
APT01,1,2004-09-15,HQ,3,
APT01,1,2004-09-17,HQ,1,
APT01,1,2004-09-18,HQ,2.8,
APT01,1,2004-09-23,HQ,8,
APT01,1,2004-10-06,HQ,0.8,
APT01,1,2004-10-10,HQ,2.6,
APT01,1,2004-10-11,HQ,0.6,
APT01,1,2004-10-12,HQ,1,
APT01,1,2004-10-26,HQ,16.2,
APT01,1,2004-10-27,HQ,2.6,
APT01,1,2004-11-01,HQ,8.5,
APT01,1,2004-11-10,HQ,21.5,
APT01,1,2004-11-11,HQ,0.5,
APT01,1,2004-11-15,HQ,2,
APT01,1,2004-11-17,HQ,1.2,
APT01,1,2004-11-18,HQ,4,
APT01,1,2004-11-23,HQ,1,
APT01,1,2004-11-24,HQ,1.8,
APT01,1,2004-11-26,HQ,1.8,
APT01,1,2004-11-29,HQ,6,
APT01,1,2004-11-30,HQ,0.8,
APT01,1,2004-12-05,HQ,7.2,
APT01,1,2004-12-07,HQ,0.2,
APT01,1,2005-01-02,HQ,3.2,
APT01,1,2005-01-03,HQ,11.4,
APT01,1,2005-01-04,HQ,14,
APT01,1,2005-01-05,HQ,4,
APT01,1,2005-01-12,HQ,0.5,
APT01,1,2005-01-28,HQ,3,
APT01,1,2005-01-31,HQ,0.2,
APT01,1,2005-02-06,HQ,42.2,
APT01,1,2005-02-07,HQ,2.8,
APT01,1,2005-02-08,HQ,6.1,
APT01,1,2005-02-09,HQ,1,
APT01,1,2005-02-12,HQ,18.3,
APT01,1,2005-02-13,HQ,6.8,
APT01,1,2005-02-19,HQ,2,
APT01,1,2005-02-27,HQ,0.6,
APT01,1,2005-03-06,HQ,1,
APT01,1,2005-03-09,HQ,0.8,
APT01,1,2005-03-21,HQ,.,
APT01,1,2005-03-22,HQ,1,
APT01,1,2005-03-24,HQ,5.9,
APT01,1,2005-03-30,HQ,1,
APT01,1,2005-04-05,HQ,23.3,
APT01,1,2005-04-06,HQ,21.7,
APT01,1,2005-04-10,HQ,2,
APT01,1,2005-04-12,HQ,1.5,
APT01,1,2005-04-22,HQ,1,
APT01,1,2005-04-25,HQ,7,
APT01,1,2005-04-28,HQ,0.2,
APT01,1,2005-04-29,HQ,1.5,
APT01,1,2005-05-06,HQ,0,
APT01,1,2005-05-07,HQ,3,
APT01,1,2005-05-08,HQ,3.5,
APT01,1,2005-05-09,HQ,0,
APT01,1,2005-05-10,HQ,0,
APT01,1,2005-05-11,HQ,0,
APT01,1,2005-05-12,HQ,32,
APT01,1,2005-05-13,HQ,10,
APT01,1,2005-05-14,HQ,0,
APT01,1,2005-05-20,HQ,0,
APT01,1,2005-05-21,HQ,0,
APT01,1,2005-05-22,HQ,0,
APT01,1,2005-05-23,HQ,0,
APT01,1,2005-05-24,HQ,2.4,
APT01,1,2005-05-25,HQ,1,
APT01,1,2005-05-27,HQ,2,
APT01,1,2005-05-28,HQ,0.4,
APT01,1,2005-06-03,HQ,102,
APT01,1,2005-06-04,HQ,74.7,
APT01,1,2005-06-08,HQ,0,
APT01,1,2005-06-09,HQ,12,
APT01,1,2005-06-10,HQ,57.8,
APT01,1,2005-06-11,HQ,22.2,
APT01,1,2005-06-12,HQ,16.4,
APT01,1,2005-06-13,HQ,1.5,
APT01,1,2005-06-15,HQ,2,
APT01,1,2005-06-16,HQ,1,
APT01,1,2005-06-21,HQ,2,
APT01,1,2005-06-28,HQ,4,
APT01,1,2005-06-30,HQ,3.5,
APT01,1,2005-07-02,HQ,1.7,
APT01,1,2005-07-03,HQ,5,
APT01,1,2005-07-12,HQ,0.5,
APT01,1,2005-07-18,HQ,6,
APT01,1,2005-07-19,HQ,35.5,
APT01,1,2005-07-26,HQ,27.7,
APT01,1,2005-08-04,HQ,0,
APT01,1,2005-08-12,HQ,3.5,
APT01,1,2005-08-13,HQ,21,
APT01,1,2005-08-18,HQ,1.5,
APT01,1,2005-08-19,HQ,31.6,
APT01,1,2005-08-20,HQ,1.9,
APT01,1,2005-08-22,HQ,21,
APT01,1,2005-08-23,HQ,3.3,
APT01,1,2005-08-25,HQ,57.7,
APT01,1,2005-08-26,HQ,12.4,
APT01,1,2005-08-28,HQ,0,
APT01,1,2005-09-01,HQ,3.3,
APT01,1,2005-09-02,HQ,0,
APT01,1,2005-09-07,HQ,0.5,
APT01,1,2005-09-11,HQ,1.2,
APT01,1,2005-09-15,HQ,9,
APT01,1,2005-09-18,HQ,2,
APT01,1,2005-09-23,HQ,23.2,
APT01,1,2005-09-24,HQ,0,
APT01,1,2005-09-28,HQ,4.1,
APT01,1,2005-10-01,HQ,7.3,
APT01,1,2005-10-05,HQ,14.6,
APT01,1,2005-10-11,HQ,6.8,
APT01,1,2005-10-16,HQ,0.2,
APT01,1,2005-10-19,HQ,28.5,
APT01,1,2005-10-20,HQ,26,
APT01,1,2005-11-15,HQ,14.4,
APT01,1,2005-11-19,HQ,2,
APT01,1,2005-11-27,HQ,9.8,
APT01,1,2005-11-28,HQ,2,
APT01,1,2005-12-07,HQ,3,
APT01,1,2005-12-13,HQ,2.5,
APT01,1,2005-12-17,HQ,5.8,
APT01,1,2005-12-18,HQ,0.8,
APT01,1,2005-12-23,HQ,0.2,
APT01,1,2005-12-24,HQ,2.2,
APT01,1,2006-01-12,HQ,0.5,
APT01,1,2006-01-20,HQ,4,
APT01,1,2006-01-26,HQ,0,
APT01,1,2006-01-28,HQ,5.4,
APT01,1,2006-02-14,HQ,0,
APT01,1,2006-02-21,HQ,0,
APT01,1,2006-03-04,HQ,10.5,
APT01,1,2006-03-05,HQ,1,
APT01,1,2006-03-12,HQ,1.8,
APT01,1,2006-03-18,HQ,7,
APT01,1,2006-03-19,HQ,22,
APT01,1,2006-03-20,HQ,21,
APT01,1,2006-03-21,HQ,2,
APT01,1,2006-03-26,HQ,7,
APT01,1,2006-03-27,HQ,0,
APT01,1,2006-03-30,HQ,18,
APT01,1,2006-04-01,HQ,15,
APT01,1,2006-04-02,HQ,1,
APT01,1,2006-04-05,HQ,3.1,
APT01,1,2006-04-06,HQ,1.8,
APT01,1,2006-04-07,HQ,6.2,
APT01,1,2006-04-11,HQ,0,
APT01,1,2006-04-15,HQ,0.8,
APT01,1,2006-04-24,HQ,6.1,
APT01,1,2006-04-25,HQ,0,
APT01,1,2006-04-26,HQ,0,
APT01,1,2006-04-28,HQ,44.4,
APT01,1,2006-04-29,HQ,5.2,
APT01,1,2006-05-03,HQ,6.8,
APT01,1,2006-05-04,HQ,0.5,
APT01,1,2006-05-05,HQ,1.2,
APT01,1,2006-05-08,HQ,11,
APT01,1,2006-05-09,HQ,1.2,
APT01,1,2006-05-10,HQ,0,
APT01,1,2006-05-15,HQ,0,
APT01,1,2006-05-17,HQ,0,
APT01,1,2006-05-18,HQ,0,
APT01,1,2006-05-27,HQ,6.5,
APT01,1,2006-05-30,HQ,24,
APT01,1,2006-05-31,HQ,1,
APT01,1,2006-06-01,HQ,0.8,
APT01,1,2006-06-04,HQ,0.5,
APT01,1,2006-06-10,HQ,4.8,
APT01,1,2006-06-16,HQ,6.6,
APT01,1,2006-06-17,HQ,14.5,
APT01,1,2006-06-20,HQ,0.8,
APT01,1,2006-06-21,HQ,0.2,
APT01,1,2006-06-22,HQ,5.2,
APT01,1,2006-06-25,HQ,2,
APT01,1,2006-06-29,HQ,0.8,
APT01,1,2006-07-03,HQ,27.2,
APT01,1,2006-07-04,HQ,19.8,
APT01,1,2006-07-09,HQ,13.2,
APT01,1,2006-07-10,HQ,5.3,
APT01,1,2006-07-13,HQ,9.5,
APT01,1,2006-07-14,HQ,2,
APT01,1,2006-07-21,HQ,10,
APT01,1,2006-07-27,HQ,0.5,
APT01,1,2006-08-02,HQ,16.8,
APT01,1,2006-08-10,HQ,9,
APT01,1,2006-08-13,HQ,5.3,
APT01,1,2006-08-14,HQ,84,
APT01,1,2006-08-17,HQ,22.5,
APT01,1,2006-08-18,HQ,8.5,
APT01,1,2006-08-19,HQ,49.5,
APT01,1,2006-08-25,HQ,34.5,
APT01,1,2006-08-26,HQ,0.5,
APT01,1,2006-08-27,HQ,24,
APT01,1,2006-08-29,HQ,0.2,
APT01,1,2006-09-02,HQ,1.2,
APT01,1,2006-09-09,HQ,10.3,
APT01,1,2006-09-10,HQ,10.9,
APT01,1,2006-09-17,HQ,12.2,
APT01,1,2006-09-21,HQ,10.5,
APT01,1,2006-09-23,HQ,1.2,
APT01,1,2006-10-09,HQ,0.5,
APT01,1,2006-10-10,HQ,8.5,
APT01,1,2006-10-15,HQ,3.5,
APT01,1,2006-10-21,HQ,3.3,
APT01,1,2006-10-25,HQ,35.2,
APT01,1,2006-10-26,HQ,0.5,
APT01,1,2006-10-27,HQ,7,
APT01,1,2006-11-27,HQ,2.8,
APT01,1,2006-12-20,HQ,15,
APT01,1,2006-12-29,HQ,.,
APT01,1,2006-12-30,HQ,.,
APT01,1,2006-12-31,HQ,.,
APT01,1,2007-01-13,HQ,0.8,
APT01,1,2007-01-14,HQ,5.1,
APT01,1,2007-01-20,HQ,4.5,
APT01,1,2007-01-21,HQ,2,
APT01,1,2007-01-31,HQ,0.8,
APT01,1,2007-02-12,HQ,20.3,
APT01,1,2007-02-13,HQ,0.1,
APT01,1,2007-02-16,HQ,1.3,
APT01,1,2007-02-24,HQ,.,
APT01,1,2007-03-01,HQ,6,
APT01,1,2007-03-09,HQ,2,
APT01,1,2007-03-11,HQ,3.2,
APT01,1,2007-03-22,HQ,.,
APT01,1,2007-03-23,HQ,.,
APT01,1,2007-03-24,HQ,.,
APT01,1,2007-03-26,HQ,.,
APT01,1,2007-03-27,HQ,.,
APT01,1,2007-03-29,HQ,.,
APT01,1,2007-03-30,HQ,.,
APT01,1,2007-03-31,HQ,.,
APT01,1,2007-04-05,HQ,0.2,
APT01,1,2007-04-10,HQ,.,
APT01,1,2007-04-11,HQ,.,
APT01,1,2007-04-13,HQ,.,
APT01,1,2007-04-14,HQ,.,
APT01,1,2007-04-17,HQ,0,
APT01,1,2007-04-24,HQ,.,
APT01,1,2007-04-25,HQ,.,
APT01,1,2007-05-01,HQ,.,
APT01,1,2007-05-03,HQ,.,
APT01,1,2007-05-05,HQ,.,
APT01,1,2007-05-06,HQ,.,
APT01,1,2007-05-07,HQ,.,
APT01,1,2007-05-15,HQ,16,
APT01,1,2007-05-23,HQ,49,
APT01,1,2007-05-24,HQ,35,
APT01,1,2007-05-26,HQ,2,
APT01,1,2007-05-27,HQ,6.5,
APT01,1,2007-05-29,HQ,0.5,
APT01,1,2007-05-31,HQ,31,
APT01,1,2007-06-01,HQ,18,
APT01,1,2007-06-10,HQ,2.8,
APT01,1,2007-06-12,HQ,8.2,
APT01,1,2007-06-13,HQ,10.5,
APT01,1,2007-06-18,HQ,25.8,
APT01,1,2007-06-22,HQ,2.2,
APT01,1,2007-06-23,HQ,9.2,
APT01,1,2007-06-26,HQ,0.2,
APT01,1,2007-06-27,HQ,0.2,
APT01,1,2007-06-30,HQ,0.2,
APT01,1,2007-07-04,HQ,2.5,
APT01,1,2007-07-09,HQ,1,
APT01,1,2007-07-12,HQ,7.6,
APT01,1,2007-07-14,HQ,1,
APT01,1,2007-07-19,HQ,0.3,
APT01,1,2007-07-20,HQ,0.3,
APT01,1,2007-07-22,HQ,53.7,
APT01,1,2007-07-27,HQ,15.9,
APT01,1,2007-07-29,HQ,1.3,
APT01,1,2007-07-30,HQ,0.5,
APT01,1,2007-07-31,HQ,11,
APT01,1,2007-08-02,HQ,1,
APT01,1,2007-08-03,HQ,2,
APT01,1,2007-08-05,HQ,1,
APT01,1,2007-08-07,HQ,0.4,
APT01,1,2007-08-08,HQ,0.8,
APT01,1,2007-08-20,HQ,9,
APT01,1,2007-08-23,HQ,3.5,
APT01,1,2007-08-24,HQ,43.7,
APT01,1,2007-08-29,HQ,2,
APT01,1,2007-09-05,HQ,0.8,
APT01,1,2007-09-06,HQ,36,
APT01,1,2007-09-07,HQ,6.5,
APT01,1,2007-09-10,HQ,4.5,
APT01,1,2007-09-11,HQ,.,
APT01,1,2007-09-14,HQ,0.2,
APT01,1,2007-09-15,HQ,2.5,
APT01,1,2007-09-16,HQ,.,
APT01,1,2007-09-18,HQ,5.3,
APT01,1,2007-10-02,HQ,17.4,
APT01,1,2007-10-07,HQ,23.8,
APT01,1,2007-10-08,HQ,4.7,
APT01,1,2007-10-12,HQ,4.5,
APT01,1,2007-10-13,HQ,11.7,
APT01,1,2007-10-14,HQ,26.6,
APT01,1,2007-10-17,HQ,23.4,
APT01,1,2007-10-18,HQ,4.5,
APT01,1,2007-10-22,HQ,2.7,
APT01,1,2007-11-21,HQ,1,
APT01,1,2007-11-24,HQ,3,
APT01,1,2007-12-01,HQ,8.5,
APT01,1,2007-12-06,HQ,2,
APT01,1,2007-12-09,HQ,1.8,
APT01,1,2007-12-10,HQ,26,
APT01,1,2007-12-11,HQ,41.5,
APT01,1,2007-12-14,HQ,1.5,
APT01,1,2007-12-15,HQ,2,
APT01,1,2007-12-22,HQ,2.2,
APT01,1,2007-12-27,HQ,3,
APT01,1,2007-12-28,HQ,3.5,
APT01,1,2008-01-08,HQ,4,
APT01,1,2008-01-10,HQ,0.4,
APT01,1,2008-01-16,HQ,3.1,
APT01,1,2008-01-31,HQ,1.6,
APT01,1,2008-02-05,HQ,11.2,
APT01,1,2008-02-06,HQ,2.2,
APT01,1,2008-02-16,HQ,15.2,
APT01,1,2008-02-17,HQ,21.5,
APT01,1,2008-02-21,HQ,0.5,
APT01,1,2008-02-23,HQ,3,
APT01,1,2008-03-02,HQ,58,
APT01,1,2008-03-14,HQ,10.8,
APT01,1,2008-03-15,HQ,7.2,
APT01,1,2008-03-17,HQ,5.6,
APT01,1,2008-03-27,HQ,0.8,
APT01,1,2008-03-30,HQ,2,
APT01,1,2008-03-31,HQ,8,
APT01,1,2008-04-03,HQ,7,
APT01,1,2008-04-08,HQ,22.5,
APT01,1,2008-04-09,HQ,1.5,
APT01,1,2008-04-10,HQ,9.1,
APT01,1,2008-04-17,HQ,15.5,
APT01,1,2008-04-18,HQ,2.7,
APT01,1,2008-04-23,HQ,2,
APT01,1,2008-04-24,HQ,0.8,
APT01,1,2008-04-26,HQ,5,
APT01,1,2008-05-02,HQ,0.5,
APT01,1,2008-05-06,HQ,1.5,
APT01,1,2008-05-08,HQ,4.5,
APT01,1,2008-05-09,HQ,1.2,
APT01,1,2008-05-10,HQ,4,
APT01,1,2008-05-22,HQ,2,
APT01,1,2008-05-24,HQ,13.6,
APT01,1,2008-05-25,HQ,13,
APT01,1,2008-05-26,HQ,63.5,
APT01,1,2008-05-30,HQ,0.5,
APT01,1,2008-06-02,HQ,56.8,funnel fell golf ball hail
APT01,1,2008-06-05,HQ,65,
APT01,1,2008-06-08,HQ,0.5,
APT01,1,2008-06-10,HQ,4,
APT01,1,2008-06-11,HQ,26.2,
APT01,1,2008-06-12,HQ,5,
APT01,1,2008-06-16,HQ,7.8,
APT01,1,2008-06-18,HQ,8,
APT01,1,2008-06-19,HQ,21.2,
APT01,1,2008-06-23,HQ,6.5,
APT01,1,2008-06-24,HQ,0.4,
APT01,1,2008-06-26,HQ,28,
APT01,1,2008-06-27,HQ,18,
APT01,1,2008-07-02,HQ,8.5,
APT01,1,2008-07-03,HQ,1,
APT01,1,2008-07-05,HQ,26,
APT01,1,2008-07-08,HQ,42.7,
APT01,1,2008-07-11,HQ,0.5,
APT01,1,2008-07-12,HQ,13.4,
APT01,1,2008-07-18,HQ,56.8,
APT01,1,2008-07-25,HQ,1.5,
APT01,1,2008-07-28,HQ,2,
APT01,1,2008-07-29,HQ,10.5,
APT01,1,2008-07-30,HQ,0.5,
APT01,1,2008-08-06,HQ,2,
APT01,1,2008-08-08,HQ,0,
APT01,1,2008-08-09,HQ,123.5,
APT01,1,2008-08-10,HQ,0,
APT01,1,2008-08-12,HQ,2,
APT01,1,2008-08-16,HQ,0.2,
APT01,1,2008-08-23,HQ,25,
APT01,1,2008-09-03,HQ,0.6,
APT01,1,2008-09-05,HQ,2,
APT01,1,2008-09-08,HQ,45.5,
APT01,1,2008-09-11,HQ,15.5,
APT01,1,2008-09-12,HQ,77.5,
APT01,1,2008-09-13,HQ,13.5,
APT01,1,2008-10-06,HQ,1.5,
APT01,1,2008-10-07,HQ,1.2,
APT01,1,2008-10-13,HQ,21.8,
APT01,1,2008-10-14,HQ,10.8,
APT01,1,2008-10-15,HQ,15.5,
APT01,1,2008-10-21,HQ,4,
APT01,1,2008-10-22,HQ,3.4,
APT01,1,2008-11-05,HQ,16.5,
APT01,1,2008-11-10,HQ,8,
APT01,1,2008-11-11,HQ,7.5,
APT01,1,2008-11-13,HQ,0.2,
APT01,1,2008-11-28,HQ,5,
APT01,1,2008-11-29,HQ,2,
APT01,1,2008-12-09,HQ,0.7,
APT01,1,2008-12-16,HQ,5,
APT01,1,2008-12-18,HQ,1.5,
APT01,1,2008-12-24,HQ,0.2,
APT01,1,2008-12-26,HQ,2.5,
APT01,1,2008-12-27,HQ,1.8,
APT01,1,2009-02-10,HQ,6,
APT01,1,2009-02-27,HQ,0.3,
APT01,1,2009-02-28,HQ,0.8,
APT01,1,2009-03-17,HQ,47.8,
APT01,1,2009-03-25,HQ,0.5,
APT01,1,2009-03-27,HQ,6,
APT01,1,2009-03-28,HQ,11.5,
APT01,1,2009-04-02,HQ,5.8,
APT01,1,2009-04-05,HQ,0.8,
APT01,1,2009-04-09,HQ,17.4,
APT01,1,2009-04-10,HQ,10.4,
APT01,1,2009-04-12,HQ,16.5,
APT01,1,2009-04-13,HQ,2.5,
APT01,1,2009-04-18,HQ,4.5,
APT01,1,2009-04-23,HQ,0.4,
APT01,1,2009-04-26,HQ,74,
APT01,1,2009-04-27,HQ,7.2,
APT01,1,2009-04-30,HQ,6.4,
APT01,1,2009-05-03,HQ,0.8,
APT01,1,2009-05-07,HQ,4,
APT01,1,2009-05-10,HQ,2,
APT01,1,2009-05-15,HQ,5,
APT01,1,2009-05-24,HQ,0.5,
APT01,1,2009-05-26,HQ,0.5,
APT01,1,2009-05-27,HQ,1.2,
APT01,1,2009-06-02,HQ,45.8,
APT01,1,2009-06-06,HQ,5,
APT01,1,2009-06-07,HQ,1.8,
APT01,1,2009-06-09,HQ,21.3,
APT01,1,2009-06-10,HQ,0.7,
APT01,1,2009-06-14,HQ,0.8,
APT01,1,2009-06-15,HQ,46.5,
APT01,1,2009-06-16,HQ,26.5,
APT01,1,2009-06-20,HQ,40.5,
APT01,1,2009-06-24,HQ,16,
APT01,1,2009-07-03,HQ,18.2,
APT01,1,2009-07-04,HQ,12.8,
APT01,1,2009-07-12,HQ,17,
APT01,1,2009-07-14,HQ,4.5,
APT01,1,2009-07-15,HQ,4,
APT01,1,2009-07-16,HQ,2.6,
APT01,1,2009-07-20,HQ,49.2,
APT01,1,2009-07-25,HQ,4.2,
APT01,1,2009-07-27,HQ,0.2,
APT01,1,2009-07-28,HQ,12.6,
APT01,1,2009-08-01,HQ,14.8,
APT01,1,2009-08-04,HQ,11.4,
APT01,1,2009-08-09,HQ,8,
APT01,1,2009-08-10,HQ,1.5,
APT01,1,2009-08-16,HQ,12.3,
APT01,1,2009-08-17,HQ,45,
APT01,1,2009-08-19,HQ,17.2,
APT01,1,2009-08-25,HQ,12.5,
APT01,1,2009-08-26,HQ,25,
APT01,1,2009-09-03,HQ,13,
APT01,1,2009-09-04,HQ,12.8,
APT01,1,2009-09-08,HQ,0.5,
APT01,1,2009-09-09,HQ,0.7,
APT01,1,2009-09-12,HQ,18.6,
APT01,1,2009-09-21,HQ,29.2,
APT01,1,2009-09-25,HQ,8,
APT01,1,2009-10-05,HQ,0.6,
APT01,1,2009-10-06,HQ,1.2,
APT01,1,2009-10-07,HQ,12.5,
APT01,1,2009-10-08,HQ,8,
APT01,1,2009-10-11,HQ,1.5,
APT01,1,2009-10-12,HQ,1.2,
APT01,1,2009-10-13,HQ,11.8,
APT01,1,2009-10-14,HQ,2,
APT01,1,2009-10-17,HQ,0,
APT01,1,2009-10-18,HQ,0,
APT01,1,2009-10-19,HQ,0,
APT01,1,2009-10-20,HQ,0,
APT01,1,2009-10-21,HQ,27,
APT01,1,2009-10-22,HQ,6.7,
APT01,1,2009-10-25,HQ,1.8,
APT01,1,2009-10-26,HQ,0,
APT01,1,2009-10-27,HQ,0,
APT01,1,2009-10-29,HQ,30.2,
APT01,1,2009-11-02,HQ,2.4,
APT01,1,2009-11-09,HQ,6.8,
APT01,1,2009-11-15,HQ,6.3,
APT01,1,2009-11-16,HQ,14.7,
APT01,1,2009-11-23,HQ,7.2,
APT01,1,2009-11-24,HQ,7.2,
APT01,1,2009-12-06,HQ,0.5,
APT01,1,2009-12-07,HQ,2,
